Model,MDO34,
0.0481,0.76,0.82
0.04812,0.76,0.86
0.04814,0.8,0.86
0.04816,0.84,0.9
0.04818,0.92,0.94
0.0482,0.92,0.94
0.04822,0.92,0.98
0.04824,0.96,0.98
0.04826,0.96,0.98
0.04828,1,0.98
0.0483,1,0.98
0.04832,0.96,1.02
0.04834,1.04,1.02
0.04836,1,1.02
0.04838,1,0.98
0.0484,1,0.98
0.04842,0.96,1.02
0.04844,0.96,0.98
0.04846,0.96,0.94
0.04848,0.92,0.94
0.0485,0.88,0.9
0.04852,0.84,0.86
0.04854,0.8,0.86
0.04856,0.8,0.82
0.04858,0.76,0.74
0.0486,0.76,0.74
0.04862,0.68,0.7
0.04864,0.64,0.62
0.04866,0.6,0.62
0.04868,0.6,0.54
0.0487,0.52,0.5
0.04872,0.48,0.46
0.04874,0.44,0.42
0.04876,0.4,0.38
0.04878,0.28,0.3
0.0488,0.24,0.22
0.04882,0.2,0.18
0.04884,0.12,0.14
0.04886,0.04,0.06
0.04888,0,0.02
0.0489,-0.04,-0.06
0.04892,-0.08,-0.14
0.04894,-0.16,-0.18
0.04896,-0.2,-0.26
0.04898,-0.24,-0.3
0.049,-0.32,-0.34
0.04902,-0.4,-0.38
0.04904,-0.44,-0.46
0.04906,-0.52,-0.54
0.04908,-0.56,-0.54
0.0491,-0.64,-0.58
0.04912,-0.64,-0.66
0.04914,-0.68,-0.7
0.04916,-0.76,-0.7
0.04918,-0.8,-0.74
0.0492,-0.8,-0.82
0.04922,-0.84,-0.82
0.04924,-0.88,-0.86
0.04926,-0.92,-0.86
0.04928,-0.96,-0.9
0.0493,-0.96,-0.94
0.04932,-0.96,-0.98
0.04934,-0.96,-0.98
0.04936,-1.04,-0.98
0.04938,-1,-0.94
0.0494,-1.04,-0.98
0.04942,-1.04,-0.94
0.04944,-1.04,-0.98
0.04946,-1,-0.94
0.04948,-1,-0.98
0.0495,-1,-0.94
0.04952,-0.96,-0.94
0.04954,-0.96,-0.9
0.04956,-0.96,-0.9
0.04958,-0.96,-0.86
0.0496,-0.88,-0.86
0.04962,-0.88,-0.82
0.04964,-0.88,-0.82
0.04966,-0.84,-0.78
0.04968,-0.76,-0.74
0.0497,-0.72,-0.7
0.04972,-0.68,-0.66
0.04974,-0.64,-0.62
0.04976,-0.6,-0.54
0.04978,-0.56,-0.5
0.0498,-0.48,-0.46
0.04982,-0.44,-0.38
0.04984,-0.36,-0.34
0.04986,-0.32,-0.26
0.04988,-0.32,-0.22
0.0499,-0.2,-0.18
0.04992,-0.2,-0.14
0.04994,-0.12,-0.06
0.04996,-0.04,-0.02
0.04998,0,0.06
0.05,0.04,0.09999999
0.05002,0.08,0.18
0.05004,0.12,0.22
0.05006,0.24,0.26
0.05008,0.28,0.34
0.0501,0.32,0.42
0.05012,0.4,0.42
0.05014,0.4,0.5
0.05016,0.44,0.58
0.05018,0.56,0.58
0.0502,0.6,0.62
0.05022,0.64,0.7
0.05024,0.68,0.74
0.05026,0.72,0.78
0.05028,0.76,0.78
0.0503,0.8,0.86
0.05032,0.84,0.86
0.05034,0.88,0.94
0.05036,0.88,0.9
0.05038,0.92,0.94
0.0504,0.92,0.98
0.05042,0.96,1.02
0.05044,0.96,0.98
0.05046,1,1.02
0.05048,1,1.02
0.0505,1,1.02
0.05052,1,1.02
0.05054,1,0.98
0.05056,0.96,1.02
0.05058,1,0.98
0.0506,0.96,0.94
0.05062,0.96,0.94
0.05064,0.96,0.98
0.05066,0.92,0.9
0.05068,0.88,0.86
0.0507,0.84,0.86
0.05072,0.84,0.82
0.05074,0.8,0.78
0.05076,0.76,0.74
0.05078,0.72,0.74
0.0508,0.68,0.7
0.05082,0.64,0.66
0.05084,0.56,0.58
0.05086,0.52,0.5
0.05088,0.44,0.46
0.0509,0.48,0.46
0.05092,0.4,0.42
0.05094,0.36,0.34
0.05096,0.28,0.26
0.05098,0.2,0.22
0.051,0.16,0.18
0.05102,0.12,0.09999999
0.05104,0.04,0.02
0.05106,-0.04,-0.02
0.05108,-0.08,-0.06
0.0511,-0.08,-0.14
0.05112,-0.2,-0.18
0.05114,-0.2,-0.22
0.05116,-0.28,-0.34
0.05118,-0.36,-0.38
0.0512,-0.4,-0.42
0.05122,-0.48,-0.46
0.05124,-0.48,-0.5
0.05126,-0.56,-0.58
0.05128,-0.6,-0.62
0.0513,-0.64,-0.66
0.05132,-0.68,-0.7
0.05134,-0.76,-0.74
0.05136,-0.8,-0.78
0.05138,-0.8,-0.78
0.0514,-0.84,-0.86
0.05142,-0.88,-0.86
0.05144,-0.92,-0.9
0.05146,-0.92,-0.9
0.05148,-0.96,-0.9
0.0515,-0.96,-0.94
0.05152,-0.96,-0.98
0.05154,-0.96,-0.98
0.05156,-1.04,-0.98
0.05158,-1,-0.98
0.0516,-1,-0.98
0.05162,-1,-0.98
0.05164,-1.04,-0.94
0.05166,-0.96,-0.98
0.05168,-1,-0.98
0.0517,-0.96,-0.94
0.05172,-1,-0.9
0.05174,-0.96,-0.86
0.05176,-0.92,-0.86
0.05178,-0.92,-0.86
0.0518,-0.84,-0.82
0.05182,-0.84,-0.78
0.05184,-0.8,-0.78
0.05186,-0.76,-0.74
0.05188,-0.72,-0.66
0.0519,-0.68,-0.66
0.05192,-0.6,-0.62
0.05194,-0.6,-0.58
0.05196,-0.52,-0.5
0.05198,-0.48,-0.46
0.052,-0.48,-0.38
0.05202,-0.4,-0.3
0.05204,-0.32,-0.22
0.05206,-0.32,-0.22
0.05208,-0.2,-0.18
0.0521,-0.16,-0.09999999
0.05212,-0.12,-0.06
0.05214,-0.04,0.02
0.05216,0,0.06
0.05218,0.08,0.14
0.0522,0.12,0.22
0.05222,0.16,0.26
0.05224,0.24,0.3
0.05226,0.28,0.38
0.05228,0.36,0.42
0.0523,0.4,0.46
0.05232,0.44,0.5
0.05234,0.52,0.54
0.05236,0.6,0.62
0.05238,0.6,0.66
0.0524,0.68,0.7
0.05242,0.68,0.74
0.05244,0.72,0.78
0.05246,0.76,0.86
0.05248,0.8,0.86
0.0525,0.84,0.86
0.05252,0.88,0.9
0.05254,0.88,0.98
0.05256,0.92,0.9
0.05258,0.92,0.98
0.0526,0.96,0.98
0.05262,0.96,1.02
0.05264,0.96,1.02
0.05266,1,1.02
0.05268,1,1.02
0.0527,1,1.02
0.05272,1.04,1.06
0.05274,0.96,0.98
0.05276,0.96,0.98
0.05278,0.92,0.98
0.0528,0.92,0.98
0.05282,0.92,0.94
0.05284,0.92,0.9
0.05286,0.88,0.86
0.05288,0.84,0.82
0.0529,0.84,0.82
0.05292,0.8,0.82
0.05294,0.72,0.78
0.05296,0.72,0.7
0.05298,0.64,0.66
0.053,0.6,0.62
0.05302,0.6,0.58
0.05304,0.56,0.5
0.05306,0.44,0.46
0.05308,0.44,0.42
0.0531,0.4,0.38
0.05312,0.32,0.3
0.05314,0.24,0.26
0.05316,0.2,0.18
0.05318,0.16,0.18
0.0532,0.08,0.06
0.05322,0.04,0.02
0.05324,-0.04,-0.06
0.05326,-0.12,-0.09999999
0.05328,-0.12,-0.14
0.0533,-0.16,-0.18
0.05332,-0.24,-0.26
0.05334,-0.32,-0.3
0.05336,-0.4,-0.38
0.05338,-0.44,-0.42
0.0534,-0.48,-0.5
0.05342,-0.56,-0.54
0.05344,-0.6,-0.54
0.05346,-0.6,-0.58
0.05348,-0.68,-0.7
0.0535,-0.72,-0.7
0.05352,-0.76,-0.74
0.05354,-0.76,-0.82
0.05356,-0.8,-0.82
0.05358,-0.88,-0.86
0.0536,-0.88,-0.86
0.05362,-0.92,-0.86
0.05364,-0.96,-0.9
0.05366,-0.96,-0.94
0.05368,-1,-0.94
0.0537,-1,-0.98
0.05372,-1,-0.98
0.05374,-1,-0.98
0.05376,-1.04,-0.98
0.05378,-1,-0.98
0.0538,-1.04,-0.94
0.05382,-1,-0.94
0.05384,-1,-0.94
0.05386,-1,-0.94
0.05388,-1,-0.9
0.0539,-0.96,-0.94
0.05392,-0.96,-0.9
0.05394,-0.92,-0.86
0.05396,-0.88,-0.86
0.05398,-0.88,-0.82
0.054,-0.84,-0.78
0.05402,-0.8,-0.74
0.05404,-0.76,-0.7
0.05406,-0.72,-0.66
0.05408,-0.68,-0.62
0.0541,-0.64,-0.58
0.05412,-0.56,-0.5
0.05414,-0.52,-0.46
0.05416,-0.48,-0.42
0.05418,-0.44,-0.42
0.0542,-0.36,-0.3
0.05422,-0.32,-0.26
0.05424,-0.24,-0.18
0.05426,-0.2,-0.14
0.05428,-0.12,-0.09999999
0.0543,-0.08,-0.02
0.05432,0,0.06
0.05434,0.04,0.09999999
0.05436,0.08,0.14
0.05438,0.16,0.22
0.0544,0.2,0.26
0.05442,0.28,0.3
0.05444,0.28,0.38
0.05446,0.36,0.46
0.05448,0.44,0.46
0.0545,0.52,0.54
0.05452,0.48,0.58
0.05454,0.56,0.62
0.05456,0.64,0.7
0.05458,0.68,0.74
0.0546,0.72,0.74
0.05462,0.76,0.82
0.05464,0.8,0.86
0.05466,0.84,0.86
0.05468,0.88,0.9
0.0547,0.88,0.94
0.05472,0.92,0.9
0.05474,0.96,0.94
0.05476,0.96,0.98
0.05478,0.96,0.98
0.0548,0.96,0.98
0.05482,0.96,0.98
0.05484,1,1.02
0.05486,1,1.02
0.05488,1,1.02
0.0549,1,0.98
0.05492,1,0.98
0.05494,0.96,0.94
0.05496,0.96,0.94
0.05498,0.92,0.98
0.055,0.92,0.94
0.05502,0.88,0.9
0.05504,0.88,0.86
0.05506,0.84,0.82
0.05508,0.8,0.82
0.0551,0.76,0.78
0.05512,0.72,0.74
0.05514,0.72,0.7
0.05516,0.68,0.66
0.05518,0.64,0.62
0.0552,0.52,0.54
0.05522,0.56,0.5
0.05524,0.48,0.42
0.05526,0.44,0.42
0.05528,0.32,0.34
0.0553,0.28,0.3
0.05532,0.24,0.26
0.05534,0.16,0.22
0.05536,0.16,0.14
0.05538,0.08,0.06
0.0554,0.04,0.02
0.05542,-0.04,-0.06
0.05544,-0.08,-0.09999999
0.05546,-0.16,-0.14
0.05548,-0.2,-0.22
0.0555,-0.28,-0.3
0.05552,-0.32,-0.3
0.05554,-0.36,-0.38
0.05556,-0.44,-0.42
0.05558,-0.48,-0.5
0.0556,-0.56,-0.54
0.05562,-0.6,-0.58
0.05564,-0.64,-0.66
0.05566,-0.68,-0.7
0.05568,-0.72,-0.74
0.0557,-0.8,-0.78
0.05572,-0.8,-0.78
0.05574,-0.84,-0.86
0.05576,-0.84,-0.86
0.05578,-0.92,-0.9
0.0558,-0.92,-0.86
0.05582,-0.92,-0.9
0.05584,-0.96,-0.9
0.05586,-1,-0.94
0.05588,-1,-0.94
0.0559,-1,-0.98
0.05592,-1.04,-0.94
0.05594,-1,-0.94
0.05596,-1.04,-0.98
0.05598,-1.04,-0.98
0.056,-1.04,-0.98
0.05602,-1,-0.94
0.05604,-1,-0.94
0.05606,-0.96,-0.9
0.05608,-0.96,-0.9
0.0561,-0.92,-0.86
0.05612,-0.92,-0.86
0.05614,-0.88,-0.82
0.05616,-0.84,-0.82
0.05618,-0.84,-0.78
0.0562,-0.76,-0.7
0.05622,-0.76,-0.7
0.05624,-0.72,-0.62
0.05626,-0.64,-0.62
0.05628,-0.6,-0.58
0.0563,-0.56,-0.5
0.05632,-0.48,-0.42
0.05634,-0.48,-0.42
0.05636,-0.4,-0.34
0.05638,-0.36,-0.26
0.0564,-0.32,-0.22
0.05642,-0.24,-0.22
0.05644,-0.2,-0.18
0.05646,-0.16,-0.06
0.05648,-0.08,-0.02
0.0565,-0.04,0.06
0.05652,0.04,0.09999999
0.05654,0.12,0.18
0.05656,0.16,0.22
0.05658,0.24,0.3
0.0566,0.28,0.34
0.05662,0.32,0.38
0.05664,0.4,0.46
0.05666,0.4,0.5
0.05668,0.52,0.54
0.0567,0.52,0.58
0.05672,0.56,0.62
0.05674,0.64,0.66
0.05676,0.68,0.74
0.05678,0.72,0.78
0.0568,0.72,0.78
0.05682,0.84,0.86
0.05684,0.84,0.86
0.05686,0.88,0.9
0.05688,0.92,0.94
0.0569,0.92,0.98
0.05692,0.92,0.98
0.05694,0.96,0.98
0.05696,0.96,0.98
0.05698,0.96,1.02
0.057,1,1.02
0.05702,1,0.98
0.05704,1,1.02
0.05706,0.92,1.02
0.05708,1,1.02
0.0571,0.96,0.98
0.05712,1,0.98
0.05714,0.96,0.94
0.05716,0.92,0.94
0.05718,0.92,0.9
0.0572,0.88,0.9
0.05722,0.84,0.86
0.05724,0.84,0.82
0.05726,0.76,0.78
0.05728,0.76,0.78
0.0573,0.72,0.7
0.05732,0.68,0.66
0.05734,0.64,0.66
0.05736,0.6,0.58
0.05738,0.52,0.58
0.0574,0.48,0.5
0.05742,0.4,0.46
0.05744,0.4,0.38
0.05746,0.32,0.34
0.05748,0.24,0.26
0.0575,0.2,0.22
0.05752,0.16,0.18
0.05754,0.12,0.14
0.05756,0.08,0.06
0.05758,0,-0.02
0.0576,-0.04,-0.06
0.05762,-0.08,-0.18
0.05764,-0.2,-0.22
0.05766,-0.24,-0.26
0.05768,-0.28,-0.3
0.0577,-0.32,-0.34
0.05772,-0.36,-0.42
0.05774,-0.44,-0.46
0.05776,-0.48,-0.54
0.05778,-0.56,-0.58
0.0578,-0.64,-0.62
0.05782,-0.64,-0.7
0.05784,-0.68,-0.66
0.05786,-0.76,-0.74
0.05788,-0.8,-0.78
0.0579,-0.84,-0.82
0.05792,-0.88,-0.86
0.05794,-0.88,-0.86
0.05796,-0.92,-0.86
0.05798,-0.96,-0.9
0.058,-0.96,-0.94
0.05802,-0.96,-0.94
0.05804,-1,-0.98
0.05806,-0.96,-0.98
0.05808,-1,-0.94
0.0581,-1,-0.98
0.05812,-1,-0.94
0.05814,-1,-0.98
0.05816,-1.04,-0.98
0.05818,-1,-0.98
0.0582,-1,-0.94
0.05822,-1,-0.9
0.05824,-0.92,-0.9
0.05826,-0.92,-0.86
0.05828,-0.96,-0.86
0.0583,-0.88,-0.86
0.05832,-0.88,-0.82
0.05834,-0.88,-0.78
0.05836,-0.76,-0.78
0.05838,-0.76,-0.74
0.0584,-0.72,-0.66
0.05842,-0.68,-0.66
0.05844,-0.68,-0.58
0.05846,-0.6,-0.58
0.05848,-0.56,-0.5
0.0585,-0.48,-0.46
0.05852,-0.44,-0.38
0.05854,-0.4,-0.34
0.05856,-0.32,-0.26
0.05858,-0.28,-0.22
0.0586,-0.2,-0.14
0.05862,-0.16,-0.09999999
0.05864,-0.12,-0.06
0.05866,-0.04,-0.02
0.05868,0,0.06
0.0587,0.04,0.14
0.05872,0.12,0.22
0.05874,0.16,0.26
0.05876,0.24,0.3
0.05878,0.28,0.38
0.0588,0.36,0.42
0.05882,0.44,0.46
0.05884,0.44,0.5
0.05886,0.48,0.54
0.05888,0.56,0.58
0.0589,0.6,0.66
0.05892,0.64,0.7
0.05894,0.68,0.74
0.05896,0.72,0.78
0.05898,0.76,0.82
0.059,0.8,0.86
0.05902,0.84,0.9
0.05904,0.84,0.9
0.05906,0.88,0.94
0.05908,0.92,0.94
0.0591,0.96,0.98
0.05912,1,0.98
0.05914,0.96,1.02
0.05916,1,1.02
0.05918,1,1.02
0.0592,1,1.06
0.05922,0.96,1.02
0.05924,1,0.98
0.05926,1,0.98
0.05928,1,1.02
0.0593,1,0.98
0.05932,0.92,0.94
0.05934,0.92,0.94
0.05936,0.88,0.94
0.05938,0.88,0.9
0.0594,0.88,0.82
0.05942,0.84,0.82
0.05944,0.8,0.78
0.05946,0.72,0.78
0.05948,0.72,0.74
0.0595,0.68,0.66
0.05952,0.6,0.62
0.05954,0.56,0.58
0.05956,0.52,0.54
0.05958,0.48,0.46
0.0596,0.4,0.42
0.05962,0.32,0.38
0.05964,0.32,0.34
0.05966,0.28,0.26
0.05968,0.2,0.22
0.0597,0.16,0.09999999
0.05972,0.08,0.09999999
0.05974,0.04,0.02
0.05976,-0.04,-0.02
0.05978,-0.08,-0.06
0.0598,-0.12,-0.18
0.05982,-0.2,-0.22
0.05984,-0.24,-0.26
0.05986,-0.32,-0.3
0.05988,-0.36,-0.38
0.0599,-0.44,-0.42
0.05992,-0.48,-0.46
0.05994,-0.52,-0.54
0.05996,-0.56,-0.54
0.05998,-0.6,-0.62
0.06,-0.68,-0.66
0.06002,-0.72,-0.74
0.06004,-0.76,-0.78
0.06006,-0.76,-0.82
0.06008,-0.84,-0.82
0.0601,-0.84,-0.86
0.06012,-0.84,-0.86
0.06014,-0.92,-0.9
0.06016,-0.92,-0.9
0.06018,-0.96,-0.94
0.0602,-1,-0.94
0.06022,-0.96,-0.94
0.06024,-1,-0.98
0.06026,-1,-0.98
0.06028,-1,-0.98
0.0603,-1,-0.98
0.06032,-1.04,-0.98
0.06034,-1,-0.98
0.06036,-1,-0.94
0.06038,-1,-0.94
0.0604,-1,-0.9
0.06042,-0.96,-0.9
0.06044,-0.96,-0.86
0.06046,-0.92,-0.9
0.06048,-0.88,-0.86
0.0605,-0.88,-0.82
0.06052,-0.8,-0.78
0.06054,-0.76,-0.74
0.06056,-0.8,-0.7
0.06058,-0.72,-0.7
0.0606,-0.64,-0.66
0.06062,-0.6,-0.58
0.06064,-0.56,-0.54
0.06066,-0.56,-0.5
0.06068,-0.52,-0.42
0.0607,-0.44,-0.38
0.06072,-0.4,-0.34
0.06074,-0.36,-0.26
0.06076,-0.28,-0.18
0.06078,-0.16,-0.14
0.0608,-0.16,-0.09999999
0.06082,-0.08,-0.02
0.06084,-0.04,0.02
0.06086,0.04,0.09999999
0.06088,0.08,0.14
0.0609,0.12,0.18
0.06092,0.16,0.26
0.06094,0.24,0.3
0.06096,0.32,0.34
0.06098,0.36,0.42
0.061,0.44,0.46
0.06102,0.48,0.5
0.06104,0.52,0.62
0.06106,0.6,0.62
0.06108,0.64,0.66
0.0611,0.68,0.7
0.06112,0.72,0.78
0.06114,0.72,0.78
0.06116,0.8,0.86
0.06118,0.8,0.86
0.0612,0.8,0.9
0.06122,0.88,0.94
0.06124,0.88,0.94
0.06126,0.92,0.94
0.06128,0.96,1.02
0.0613,0.96,0.98
0.06132,0.96,0.98
0.06134,1,1.02
0.06136,0.96,1.02
0.06138,1,1.06
0.0614,1,0.98
0.06142,1,0.98
0.06144,1,0.94
0.06146,0.96,1.02
0.06148,0.96,0.98
0.0615,0.96,0.94
0.06152,0.92,0.9
0.06154,0.88,0.94
0.06156,0.88,0.9
0.06158,0.84,0.86
0.0616,0.84,0.82
0.06162,0.76,0.78
0.06164,0.72,0.78
0.06166,0.72,0.7
0.06168,0.6,0.66
0.0617,0.6,0.58
0.06172,0.56,0.54
0.06174,0.52,0.5
0.06176,0.44,0.46
0.06178,0.4,0.42
0.0618,0.36,0.34
0.06182,0.28,0.3
0.06184,0.24,0.26
0.06186,0.2,0.18
0.06188,0.12,0.14
0.0619,0.04,0.06
0.06192,0.04,0.02
0.06194,-0.04,-0.02
0.06196,-0.08,-0.09999999
0.06198,-0.16,-0.18
0.062,-0.2,-0.22
0.06202,-0.28,-0.26
0.06204,-0.28,-0.34
0.06206,-0.36,-0.38
0.06208,-0.44,-0.42
0.0621,-0.48,-0.5
0.06212,-0.56,-0.54
0.06214,-0.56,-0.62
0.06216,-0.6,-0.62
0.06218,-0.68,-0.66
0.0622,-0.72,-0.74
0.06222,-0.76,-0.78
0.06224,-0.8,-0.82
0.06226,-0.84,-0.82
0.06228,-0.88,-0.86
0.0623,-0.88,-0.9
0.06232,-0.92,-0.9
0.06234,-0.96,-0.9
0.06236,-0.96,-0.94
0.06238,-0.96,-0.94
0.0624,-0.96,-0.94
0.06242,-0.96,-0.98
0.06244,-1,-0.98
0.06246,-1.04,-0.94
0.06248,-1.04,-0.98
0.0625,-1,-1.02
0.06252,-1.04,-0.94
0.06254,-1,-0.94
0.06256,-1,-0.94
0.06258,-0.96,-0.9
0.0626,-0.96,-0.9
0.06262,-0.96,-0.86
0.06264,-0.92,-0.86
0.06266,-0.92,-0.86
0.06268,-0.88,-0.82
0.0627,-0.8,-0.78
0.06272,-0.8,-0.7
0.06274,-0.72,-0.7
0.06276,-0.68,-0.66
0.06278,-0.64,-0.62
0.0628,-0.6,-0.54
0.06282,-0.6,-0.5
0.06284,-0.52,-0.46
0.06286,-0.48,-0.38
0.06288,-0.4,-0.38
0.0629,-0.36,-0.34
0.06292,-0.28,-0.22
0.06294,-0.28,-0.22
0.06296,-0.16,-0.09999999
0.06298,-0.12,-0.06
0.063,-0.04,-0.02
0.06302,0,0.06
0.06304,0.04,0.14
0.06306,0.08,0.18
0.06308,0.16,0.22
0.0631,0.2,0.3
0.06312,0.28,0.34
0.06314,0.32,0.42
0.06316,0.4,0.42
0.06318,0.44,0.46
0.0632,0.48,0.54
0.06322,0.52,0.62
0.06324,0.6,0.62
0.06326,0.64,0.7
0.06328,0.68,0.7
0.0633,0.72,0.74
0.06332,0.72,0.82
0.06334,0.8,0.86
0.06336,0.84,0.86
0.06338,0.84,0.9
0.0634,0.88,0.9
0.06342,0.92,0.94
0.06344,0.92,0.98
0.06346,0.96,0.98
0.06348,0.96,1.02
0.0635,0.96,1.02
0.06352,1,1.02
0.06354,1.04,1.02
0.06356,1.04,1.02
0.06358,1,1.02
0.0636,1,1.06
0.06362,0.96,1.02
0.06364,1,0.98
0.06366,0.96,1.02
0.06368,0.92,0.94
0.0637,0.92,0.9
0.06372,0.96,0.86
0.06374,0.84,0.86
0.06376,0.84,0.86
0.06378,0.84,0.78
0.0638,0.76,0.78
0.06382,0.68,0.7
0.06384,0.68,0.66
0.06386,0.64,0.62
0.06388,0.6,0.58
0.0639,0.52,0.54
0.06392,0.52,0.5
0.06394,0.44,0.46
0.06396,0.4,0.38
0.06398,0.32,0.34
0.064,0.28,0.3
0.06402,0.2,0.26
0.06404,0.16,0.18
0.06406,0.16,0.09999999
0.06408,0.04,0.06
0.0641,0,-0.02
0.06412,-0.04,-0.06
0.06414,-0.08,-0.14
0.06416,-0.16,-0.18
0.06418,-0.2,-0.26
0.0642,-0.28,-0.3
0.06422,-0.36,-0.34
0.06424,-0.4,-0.38
0.06426,-0.44,-0.46
0.06428,-0.52,-0.5
0.0643,-0.56,-0.54
0.06432,-0.56,-0.62
0.06434,-0.6,-0.66
0.06436,-0.68,-0.7
0.06438,-0.76,-0.74
0.0644,-0.76,-0.78
0.06442,-0.8,-0.78
0.06444,-0.84,-0.86
0.06446,-0.88,-0.86
0.06448,-0.92,-0.86
0.0645,-0.96,-0.9
0.06452,-0.96,-0.9
0.06454,-1,-0.98
0.06456,-1,-0.94
0.06458,-1,-0.94
0.0646,-1.04,-0.98
0.06462,-1.04,-0.98
0.06464,-1.04,-0.98
0.06466,-1.04,-0.98
0.06468,-1.04,-0.98
0.0647,-1.04,-0.94
0.06472,-1,-0.94
0.06474,-1,-0.94
0.06476,-0.96,-0.9
0.06478,-0.96,-0.9
0.0648,-0.92,-0.9
0.06482,-0.92,-0.86
0.06484,-0.88,-0.82
0.06486,-0.84,-0.82
0.06488,-0.8,-0.78
0.0649,-0.8,-0.74
0.06492,-0.76,-0.66
0.06494,-0.72,-0.66
0.06496,-0.64,-0.58
0.06498,-0.6,-0.62
0.065,-0.56,-0.46
0.06502,-0.48,-0.42
0.06504,-0.44,-0.38
0.06506,-0.4,-0.34
0.06508,-0.36,-0.26
0.0651,-0.28,-0.22
0.06512,-0.2,-0.14
0.06514,-0.16,-0.09999999
0.06516,-0.12,-0.02
0.06518,-0.08,0.02
0.0652,0.04,0.06
0.06522,0.04,0.14
0.06524,0.12,0.18
0.06526,0.16,0.26
0.06528,0.2,0.3
0.0653,0.28,0.34
0.06532,0.32,0.42
0.06534,0.36,0.46
0.06536,0.48,0.5
0.06538,0.52,0.54
0.0654,0.56,0.62
0.06542,0.6,0.62
0.06544,0.68,0.66
0.06546,0.68,0.7
0.06548,0.72,0.74
0.0655,0.76,0.78
0.06552,0.8,0.86
0.06554,0.84,0.9
0.06556,0.88,0.9
0.06558,0.92,0.94
0.0656,0.92,0.98
0.06562,0.96,0.94
0.06564,0.96,1.02
0.06566,0.96,0.98
0.06568,1,1.02
0.0657,1,1.02
0.06572,1,1.02
0.06574,0.96,1.06
0.06576,1,1.02
0.06578,1,1.02
0.0658,0.96,1.02
0.06582,1,0.98
0.06584,0.96,0.98
0.06586,0.96,0.94
0.06588,0.92,0.9
0.0659,0.88,0.86
0.06592,0.88,0.9
0.06594,0.84,0.86
0.06596,0.8,0.78
0.06598,0.76,0.78
0.066,0.72,0.74
0.06602,0.64,0.66
0.06604,0.64,0.62
0.06606,0.6,0.62
0.06608,0.56,0.54
0.0661,0.52,0.46
0.06612,0.44,0.46
0.06614,0.36,0.38
0.06616,0.32,0.34
0.06618,0.28,0.26
0.0662,0.24,0.22
0.06622,0.16,0.14
0.06624,0.08,0.09999999
0.06626,0.04,0.06
0.06628,-0.04,-0.02
0.0663,-0.08,-0.09999999
0.06632,-0.12,-0.14
0.06634,-0.2,-0.22
0.06636,-0.24,-0.26
0.06638,-0.28,-0.3
0.0664,-0.36,-0.34
0.06642,-0.4,-0.42
0.06644,-0.4,-0.5
0.06646,-0.52,-0.54
0.06648,-0.6,-0.58
0.0665,-0.6,-0.62
0.06652,-0.64,-0.66
0.06654,-0.68,-0.7
0.06656,-0.76,-0.74
0.06658,-0.76,-0.78
0.0666,-0.76,-0.82
0.06662,-0.84,-0.86
0.06664,-0.88,-0.86
0.06666,-0.92,-0.9
0.06668,-0.96,-0.9
0.0667,-0.96,-0.9
0.06672,-1,-0.94
0.06674,-1,-0.98
0.06676,-1,-0.98
0.06678,-1,-0.98
0.0668,-1,-0.98
0.06682,-1.04,-0.98
0.06684,-1.04,-0.94
0.06686,-1,-0.98
0.06688,-1,-0.9
0.0669,-1,-0.98
0.06692,-1,-0.94
0.06694,-0.92,-0.94
0.06696,-0.96,-0.9
0.06698,-0.92,-0.86
0.067,-0.88,-0.86
0.06702,-0.88,-0.82
0.06704,-0.84,-0.78
0.06706,-0.8,-0.78
0.06708,-0.72,-0.74
0.0671,-0.72,-0.66
0.06712,-0.68,-0.62
0.06714,-0.64,-0.58
0.06716,-0.56,-0.54
0.06718,-0.56,-0.46
0.0672,-0.48,-0.42
0.06722,-0.44,-0.38
0.06724,-0.36,-0.3
0.06726,-0.36,-0.26
0.06728,-0.28,-0.22
0.0673,-0.24,-0.14
0.06732,-0.16,-0.09999999
0.06734,-0.08,-0.02
0.06736,-0.04,0.02
0.06738,0.04,0.06
0.0674,0.04,0.14
0.06742,0.16,0.22
0.06744,0.2,0.26
0.06746,0.24,0.3
0.06748,0.32,0.38
0.0675,0.36,0.42
0.06752,0.4,0.46
0.06754,0.48,0.54
0.06756,0.48,0.58
0.06758,0.56,0.62
0.0676,0.6,0.66
0.06762,0.64,0.7
0.06764,0.72,0.78
0.06766,0.72,0.78
0.06768,0.76,0.78
0.0677,0.8,0.86
0.06772,0.84,0.9
0.06774,0.88,0.9
0.06776,0.88,0.98
0.06778,0.92,1.02
0.0678,0.96,0.98
0.06782,0.92,0.94
0.06784,0.96,0.98
0.06786,0.96,1.02
0.06788,1,1.06
0.0679,1.04,1.02
0.06792,0.96,1.02
0.06794,1,1.02
0.06796,0.96,1.02
0.06798,1,0.98
0.068,0.96,0.98
0.06802,0.96,0.98
0.06804,0.92,0.9
0.06806,0.92,0.94
0.06808,0.92,0.86
0.0681,0.84,0.82
0.06812,0.8,0.82
0.06814,0.8,0.78
0.06816,0.72,0.74
0.06818,0.68,0.7
0.0682,0.68,0.66
0.06822,0.6,0.62
0.06824,0.52,0.54
0.06826,0.52,0.5
0.06828,0.52,0.46
0.0683,0.44,0.42
0.06832,0.36,0.34
0.06834,0.32,0.3
0.06836,0.28,0.26
0.06838,0.2,0.18
0.0684,0.12,0.14
0.06842,0.08,0.09999999
